613,Onimusha 2: Samurais Destiny,2002,11,13,M
614,Cool Boarders 2,1997,1,44,
615,Paper Mario: The Thousand-Year Door,2004,4,1,E
616,LEGO Marvel Super Heroes,2013,9,20,E10+
617,God of War: Ascension,2013,9,4,M
618,Sonic Advance,2001,2,9,E
619,Super Monkey Ball: Banana Blitz,2006,6,9,E
620,Just Dance Kids,2010,6,6,E
621,New Super Luigi U,2013,2,1,E
622,Dissidia: Final Fantasy,2008,10,16,T
623,Spyro: Season of Ice,2001,2,24,E
624,Teenage Mutant Ninja Turtles II: The Arcade Game,1990,9,15,
625,Dance Dance Revolution X2,2009,8,15,E10+
626,Prince of Persia: The Sands of Time,2003,9,6,T
627,The Legend of Zelda: Links Awakening DX,1998,11,1,
628,Devil May Cry 3: Dantes Awakening Special Edition,2006,9,13,
629,Rock Band 2,2008,6,7,T
630,Pro Yakyuu Family Stadium,1986,1,26,
631,Wario Land 3,2000,2,1,
632,Madden NFL 15,2014,1,7,E
633,BioShock 2,2010,7,3,M
634,High School Musical: Makin the Cut!,2007,5,33,
635,Star Wars: Knights of the Old Republic,2003,4,5,T
636,Kirbys Pinball Land,1992,6,1,
637,Pro Evolution Soccer 2012,2011,9,15,E
638,Saints Row,2006,9,29,M
639,Yu-Gi-Oh: Duel Monsters 4,2000,4,15,
640,ATV Offroad Fury 2,2002,3,29,E
641,Mario & Luigi: Superstar Saga,2003,4,1,
642,DriveClu,2014,3,4,E
643,Star Wars: Rogue Squadron,1998,8,1,
644,Tennis,1984,1,1,
645,Skylanders SWAP Force,2013,2,5,E10+
646,Scribblenauts,2009,5,20,E10+
647,The Sims: House Party,2001,8,7,T
648,Sonic Unleashed,2008,2,9,E10+
649,Syphon Filter 2,2000,7,4,
650,Pokemon Ranger,2006,4,1,E
651,Volleyball,1987,1,1,
652,Hitman: Absolution,2012,9,16,M
653,Dying Light,2015,9,20,M
654,R.C. Pro-Am,1988,3,1,
655,Mahjong,1983,6,1,
656,Super Mario RPG: Legend of the Seven Stars,1996,4,1,
657,SimCity 2000,1992,8,46,
658,Demon Attack,1981,7,47,
659,Call of Duty: Roads to Victory,2007,7,5,T
660,Your Shape featuring Jenny McCarthy,2009,1,6,E
661,Dance Dance Revolution Extreme,2004,8,15,E
662,Final Fantasy Tactics Advance,2003,4,10,E
663,Project Gotham Racing,2001,3,2,E
664,Battlefield: Hardline,2015,7,7,M
665,Need for Speed: Hot Pursuit 2,2002,3,7,E
666,Dynasty Warriors 4,2003,9,48,T
667,Mario & Luigi: Dream Team,2013,4,1,
668,Parasite Eve,1998,4,10,M
669,Tetris DS,2006,5,1,E
670,NBA 2K11,2010,9,3,E
671,Project Gotham Racing (JP weekly sales),2002,9,2,
672,Scooby-Doo! Night of 100 Frights,2002,2,29,
673,Devil May Cry 3: Dantes Awakening,2005,9,13,M
674,Derby Stallion,1997,1,49,
675,Dead Rising,2006,9,13,M
676,World of Warcraft: Cataclysm,2010,4,5,T
677,Tetris Worlds,2002,5,29,E
678,Sim Theme Park,1998,12,7,E
679,Mario Party 5,2003,6,1,E
680,Warcraft: Orcs & Humans,1994,12,5,
681,Portal 2,2011,7,50,E10+
682,Mario Sports Mix,2010,1,1,E
683,Need for Speed: Most Wanted 5-1-0,2005,3,7,E10+
684,Spec Ops: Airborne Commando,2002,7,3,
685,The Sims 2: Pets,2006,8,7,E
686,Dance Dance Revolution: Hottest Party,2007,8,15,E10+
687,Mafia III,2016,9,3,M
688,Yu-Gi-Oh! The Eternal Duelist Soul,2001,12,15,
689,UFC 2009 Undisputed,2009,10,29,T
690,Metal Gear Solid: Peace Walker,2010,9,15,T
691,Kirbys Epic Yarn,2010,2,1,E
692,Wipeout: The Game,2009,6,51,E10+
693,Pokemon Mystery Dungeon: Red/Blue Rescue Team,2005,4,1,
694,Kingdom Hearts: Birth by Sleep,2010,4,16,E10+
695,R4: Ridge Racer Type 4,1998,3,26,
696,Tom Clancys Splinter Cell: Conviction,2010,9,6,M
697,SoulCalibur II,2003,10,26,T
698,Sonic Mega Collection,2002,6,52,E
699,Need For Speed: Undercover,2008,3,7,T
700,Toy Story 3: The Video Game,2010,9,33,
701,NBA Jam,1992,1,38,
702,Call of Duty 2,2005,7,5,T
703,Mario Party: Island Tour,2013,6,1,E
704,SOCOM: U.S. Navy SEALs: Combined Assault,2006,7,4,T
705,Peter Jacksons King Kong: The Official Game of the Movie,2005,9,6,T
706,Watch Dogs 2,2016,9,6,M
707,Dance Central 2,2011,6,2,T
708,PGR4 - Project Gotham Racing 4,2007,3,2,
709,1080\xc2\xb0: TenEighty Snowboarding,1998,1,1,
710,Fire Emblem: Awakening,2012,4,1,T
711,NBA Live 2004,2003,1,7,E
712,Rayman Raving Rabbids: TV Party,2008,6,6,E10+
713,Pok\xc3\xa9mon Mystery Dungeon: Blue Rescue Team,2005,4,1,E
714,Just Dance 2015,2014,6,6,E10+
715,Dark Souls,2011,4,26,M
716,Dragon Age: Inquisition,2014,4,7,M
717,Need for Speed: The Run,2011,9,7,T
718,Mortal Kombat vs. DC Universe,2008,10,39,T
719,Super Street Fighter II,1993,10,1,
720,Dead Space,2008,9,7,M
721,TouchMaster,2007,5,39,E10+
722,Tenchu: Stealth Assassins,1997,9,5,M
723,Kingdom Hearts 358/2 Days,2009,4,16,E10+
724,Need for Speed Rivals,2013,3,7,E10+
725,SimCity,1991,8,1,
726,Spyro: Enter the Dragonfly,2002,2,21,E
727,Devil May Cry 2,2003,9,13,M
728,E.T.: The Extra Terrestrial,1981,9,11,
729,Hot Shots Golf: Open Tee,2004,1,4,E10+
730,Soccer,1985,1,1,
731,Rad Racer,1986,3,1,
732,Forza Horizon,2012,3,2,T
733,Tom Clancys Rainbow Six: Vegas,2006,7,6,M
734,Crash Nitro Kart,2003,3,24,E
735,Star Wars: Dark Forces,1994,7,19,T
736,NBA Street Vol. 2,2003,1,7,E
737,Def Jam Vendetta,2003,10,7,T
738,Kirby Squeak Squad,2006,2,1,E
739,Burnout Paradise,2008,3,7,E10+
740,Who wants to be a millionaire,1999,6,33,E
741,Alleyway,1989,5,1,
742,Scooby Doo and the Cyber Chase,2001,11,29,E
743,Destiny: The Taken King,2015,7,5,T
744,Dragon Ball Z: Budokai 3,2004,10,11,T
745,LittleBigPlanet 3,2014,2,4,E
746,Jet Moto 2,1997,3,4,
747,Tom Clancys Ghost Recon,2002,7,6,M
748,BioShock Infinite,2013,7,3,M
749,X-Men Legends,2004,4,5,T
750,Forza Motorsport 6,2015,3,2,E
751,Mortal Kombat II,1993,10,31,
752,Virtua Fighter 2,1995,10,9,
753,Tetris DX,1998,5,1,
754,The Legend of Zelda: Oracle of Ages,2001,9,1,
755,Red Faction,2001,7,29,M
756,The Sims: Makin Magic,2003,8,7,T
757,MX Unleashed,2004,3,29,E
758,PaRappa The Rapper,1996,6,4,K-A
759,Mario Party 3,2000,6,1,
760,Star Wars Rogue Leader: Rogue Squadron II,2001,8,19,T
761,Just Cause 3,2015,9,16,M
762,Mario Super Sluggers,2008,1,1,E
763,Game Party 2,2008,6,39,E
764,Yu-Gi-Oh! Forbidden Memories,1999,4,15,
765,Mortal Kombat: Deception,2004,10,39,M
766,Hot Shots Golf 2,1999,1,4,
767,Medal of Honor: European Assault (All Region sales),2005,7,7,
768,Toy Story Mania!,2009,6,33,E
769,WCW Nitro,1998,10,29,
770,Ratchet & Clank Future: A Crack in Time,2009,2,4,
771,High School Musical: Sing It!,2007,6,33,
772,Star Fox Adventures,2002,11,1,T
773,FIFA 2000,1998,1,7,
774,Dynasty Warriors 3,2001,9,29,T
775,The Legend of Zelda: Oracle of Seasons,2001,11,1,
776,Shrek 2,2004,2,5,E
777,The Legend of Dragoon,1999,4,4,T
778,Turok 2: Seeds of Evil,1997,2,31,
779,SingStar,2004,6,4,
780,NBA Live 2002,2001,1,7,E
781,Chrono Cross,1999,4,10,T
782,Jak 3,2004,2,4,T
783,Kingdom Hearts: Chain of Memories,2004,4,16,E
784,Pinball,1984,9,1,
785,Max Payne 3,2012,7,3,M
786,Phineas and Fer,2009,9,33,E
787,Gran Turismo Concept 2001 Tokyo,2001,3,4,
788,NCAA Football 06,2005,1,7,E
789,Kirby: Triple Deluxe,2014,2,1,E
790,Ratchet & Clank (2016),2016,2,4,
791,"Hey You, Pikachu!",1998,8,1,
792,Sonic Classic Collection,2010,2,9,E
793,Rayman Raving Rabbids 2,2007,6,6,E10+
794,2 Games in 1: Sonic Advance & ChuChu Rocket!,2005,6,29,
795,Jet Moto,1996,3,4,
796,GoldenEye 007 (2010),2010,9,5,
797,Secret of Mana,1993,4,10,
798,Air Combat,1995,8,4,
799,inFAMOUS 2,2011,9,4,T
800,World of Warcraft: Mists of Pandaria,2012,4,5,T
801,Sonic & Knuckles,1994,2,9,
802,Professor Layton and the Mask of Miracle,2011,5,1,
803,The Sims: Hot Date,2001,8,7,T
804,Demons Souls,2009,4,26,M
805,The Orange Box,2007,7,7,M
806,DDRMAX2: Dance Dance Revolution,2003,8,15,E
807,Virtua Fighter 4,2002,10,9,T
808,Sly 2: Band of Thieves,2004,2,4,E
809,The Evil Within,2014,9,8,M
810,Sonic Advance 2,2002,2,9,E
811,NFL GameDay 2000,1999,1,43,
812,Metroid Prime 3: Corruption,2007,7,1,T
813,Disney's The Lion King,1994,2,18,
814,The Elder Scrolls Online,2015,4,8,
815,Midnight Club II,2003,3,3,T
816,SpongeBob SquarePants: SuperSponge,2001,9,29,
817,The Getaway: Black Monday,2004,9,4,M
818,50 Cent: Bulletproof,2005,9,24,M
819,Kirby 64: The Crystal Shards,2000,2,1,
820,Final Fantasy II,1991,4,53,
821,Dead or Alive 3,2001,10,2,T
822,LEGO Star Wars III: The Clone Wars,2011,9,19,E10+
823,Wii Party U,2013,6,1,E
824,Dragon Quest Monsters: Joker,2006,4,16,E10+
825,Metroid II: Return of Samus,1991,11,1,
826,WWF Attitude,1998,10,31,
827,The SpongeBob SquarePants Movie,2004,2,29,E
828,Golden Sun,2001,4,1,E
829,Kid Icarus,1986,2,1,
830,Sonic the Hedgehog 3,1994,2,9,
831,Def Jam: Fight for NY,2004,10,7,M
832,State of Emergency,2002,9,3,M
833,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,2007,9,29,
834,Fire Emblem Fates,2015,4,1,
835,The Urbz: Sims in the City,2004,8,7,T
836,Star Wars: Starfighter,2001,8,5,T
837,Madden NFL 2000,1998,1,7,
838,Pro Evolution Soccer,2001,1,15,
839,Just Cause 2,2010,9,16,M
840,The Crew,2014,3,6,T
841,Yoshi,1991,5,1,
842,Kirbys Adventure,1993,2,1,
843,Disney's Aladdin,1993,2,13,
844,Crackdown,2007,7,2,M
845,Dance Dance Revolution X,2008,8,15,E10+
846,No Mans Sky,2016,9,54,T
847,The Order: 1886,2015,7,4,M
848,2 Games in 1: Disney Princess & The Lion King,2004,6,29,
849,Dark Souls III,2016,4,26,M
850,Star Wars Episode I: The Phantom Menace,1999,11,19,
851,Xenosaga Episode I: Der Wille zur Macht,2002,4,26,T
852,Kinect Star Wars,2012,9,2,T
853,Dragons Dogma,2012,4,13,M
854,Dragon Quest VI: Realms of Revelation,2010,4,1,T
855,Knack,2013,2,17,E10+
856,Cruisn USA,1996,3,1,
857,Madden NFL 99,1998,1,7,
858,SSX Tricky,2001,1,7,E
859,Twisted Metal III,1998,9,43,
860,Crash Bandicoot: The Huge Adventure,2002,2,21,E
861,Call of Duty: World at War Final Fronts,2008,7,5,
862,Star Ocean: Till The End of Time,2003,4,6,T
863,Dishonored,2012,9,8,M
864,Toy Story 2: Buzz Lightyear to the Rescue!,1998,2,5,
865,The Beatles: Rock Band,2009,6,32,T
866,Ace Combat 5: The Unsung War,2004,8,17,T
867,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,2006,6,1,
868,Imagine: Teacher,2008,8,6,E
869,Deal or No Deal,2007,6,51,E
870,Until Dawn,2015,11,17,M
871,Super Puyo Puyo,1993,5,56,
872,NCAA Football 07,2006,1,7,E
873,The Sims 3: Late Night Expansion Pack,2010,8,7,T
874,Ben 10: Protector of Earth,2007,9,57,E
875,Cabelas Big Game Hunter 2010,2009,1,58,T
876,SOCOM 3: U.S. Navy SEALs,2005,7,4,M
877,Sonic Colors,2010,2,9,E
878,Jampack Winter 99,1999,6,4,
879,WCW vs. nWo: World Tour,1997,10,29,
880,Game Party 3,2009,5,20,E
881,WCW/NWO Thunder,1998,10,29,
882,Dragon Ball Z: The Legacy of Goku,2002,4,52,E
883,Cooking Mama 3: Shop & Chop,2009,8,12,
884,Personal Trainer: Math,2007,5,1,E
885,Sid Meiers Civilization V,2010,12,3,E10+
886,World Championship Poker: Featuring Howard Lederer - All In,2006,6,59,
887,NFL GameDay 98,1997,1,4,
888,Yoshis Cookie,1992,5,1,
889,Time Crisis,1997,7,26,
890,StarCraft II: Heart of the Swarm,2013,12,5,T
891,The Sims: Superstar,2003,8,7,T
892,Metroid Fusion,2002,9,1,E
893,We Ski,2008,1,26,E
894,Star Wars Battlefront: Renegade Squadron,2007,7,19,T
895,SSX 3,2003,1,7,E
896,Madden NFL 2001,2000,1,7,E
897,"Monsters, Inc.",2001,11,29,E
898,Disney's DuckTales,1989,2,13,
899,PGR: Project Gotham Racing 2,2003,3,2,
900,Spy Hunter,2001,3,39,T
901,Mario Party 10,2015,6,1,E
902,Fight Night Round 3,2006,10,7,T
903,NCAA Football 2004,2003,1,7,E
904,LEGO Batman 2: DC Super Heroes,2012,9,20,E10+
905,SpongeBob SquarePants: Battle for Bikini Bottom,2003,2,29,E
906,Big Beach Sports,2008,1,29,E
907,Street Fighter II: Special Champion Edition,1992,10,9,
908,SSX,2000,1,7,E
909,Shaun White Snowboarding: Road Trip,2008,1,6,E10+
910,NBA Ballers,2004,1,39,E
911,Saints Row IV,2013,9,41,M
912,NBA Live 2003,2002,1,7,E
913,Dragon Ball Z: Budokai Tenkaichi,2005,10,11,T
914,Doom (2016),2016,7,8,
915,Ms. Pac-Man,1981,5,11,
916,Kirbys Return to Dreamland,2011,2,1,E10+
917,Mario Party 6,2004,6,1,E
918,Super Scope 6,1991,7,1,
919,Star Wars The Clone Wars: Lightsaber Duels,2008,9,19,T
920,Need for Speed Carbon,2006,3,7,E10+
921,Heavenly Sword,2007,9,4,T
922,Kirby & the Amazing Mirror,2004,2,1,
923,Army of Two,2008,7,7,M
924,Dig Dug,1982,5,11,
925,Ghosts n Goblins,1986,9,13,
926,Tom Clancys Rainbow Six,1999,7,60,
927,Tiger Woods PGA Tour 2003,2002,1,7,E
928,NBA Live 06 (All region sales),2005,1,7,
929,Prince of Persia: Warrior Within,2004,9,6,M
930,Beyond: Two Souls,2013,11,4,M
931,Pikmin,2001,12,1,E
932,Tiger Woods PGA Tour 2004,2003,1,7,E
933,Ape Escape,1999,2,4,E
934,NCAA Football 2005,2004,1,7,E
935,Viva Pinata,2006,8,2,E
936,Tony Hawks American Wasteland (Old all region sales),2005,1,5,
937,Kinectimals,2010,8,2,E
938,Kirby Air Ride,2003,3,1,E
939,Sled Storm,1998,3,7,
940,Dragon Quest IV: Chapters of the Chosen,2007,4,16,E10+
941,NFL Street 2,2004,1,7,E
942,Forza Horizon 3,2016,3,2,E
943,Yu-Gi-Oh! Duel Monsters,1998,12,15,
944,Super Mario Strikers,2005,1,1,E
945,Buzz! The Music Quiz,2005,6,4,
946,Rage,2011,7,8,M
947,Mario Hoops 3 on 3,2006,1,1,E
948,SpongeBos Atlantis SquarePantis,2007,9,29,E
949,Disney Infinity,2013,9,33,E10+
950,Dollar Dash,2005,9,3,
951,F-1 World Grand Prix,1998,3,61,
952,River Raid,1981,7,5,
953,Silent Hill,1999,9,15,M
954,ESPN NBA 2K5,2004,1,62,E
955,Diablo,1996,4,5,M
956,Far Cry 2,2008,9,6,M
957,Soul Edge,1996,10,4,
958,Pokemon Battle Revolution,2006,4,1,E
959,NASCAR 2000,1999,3,7,
960,Kingdom Hearts 3D: Dream Drop Distance,2012,9,16,E10+
961,Dance Dance Revolution: Hottest Party 2,2008,8,15,E10+
962,SoulCalibur IV,2008,10,6,T
963,Jampack Summer 2K,2000,6,4,
964,Sonic Generations,2011,2,9,E
965,Spyro 2: Season of Flame,2002,2,24,E
966,Donkey Kong Country: Tropical Freeze,2014,2,1,E
967,Devil May Cry 4,2008,9,13,M
968,Dead Rising 3,2013,9,2,M
969,NCAA Football 2002,2001,1,7,E
970,Guitar Hero: On Tour Decades,2008,6,5,E10+
971,Gears of War: Judgment,2013,7,2,M
972,Conflict: Desert Storm,2002,7,63,T
973,Mario Party 7,2005,6,1,E
974,Dragon Quest V: Hand of the Heavenly Bride,2008,4,16,E10+
975,High School Musical 3: Senior Year,2008,6,33,
976,Smugglers Run,2000,3,3,T
977,Carnival Games: Mini Golf,2008,1,3,E
978,Donkey Kong Classics,1988,2,1,
979,Hannah Montana: Music Jam,2007,9,33,
980,Twisted Metal,1995,9,4,
981,Pokemon Mystery Dungeon: Explorers of Sky,2009,4,1,E
982,Final Fight,1990,9,13,
983,LEGO Pirates of the Caribbean: The Video Game,2011,9,33,E10+
984,Dragon Quest Monsters 2,2001,4,25,
985,Pokemon Pinball: Ruby & Sapphire,2003,6,1,
986,MySims Kingdom,2008,8,7,E
987,Stuntman,2002,3,11,T
988,Wolfenstein: The New Order,2014,7,8,M
989,Tom Clancys Rainbow Six 3,2003,7,6,M
990,007: The World is not Enough,2000,9,7,
991,Spider-Man 2: Enter: Electro,2001,9,5,E
992,Mafia II,2010,9,3,M
993,Moshi Monsters: Moshling Zoo,2011,6,5,E
994,Guitar Hero 5,2009,6,5,T
995,Command & Conquer: Tiberian Sun,1999,12,64,
996,Dark Cloud,2000,4,4,T
997,Warcraft III: The Frozen Throne,2003,12,5,T
998,Active Life: Outdoor Challenge,2008,1,11,E
999,Tom Clancys Ghost Recon Advanced Warfighter,2006,7,6,T
1000,Call of Duty Black Ops: Declassified,2012,9,5,M
1001,Final Fantasy XIV: A Realm Reborn,2010,4,16,
1002,MVP Baseball 2005,2005,1,7,E
1003,Uncharted: Golden Abyss,2011,7,4,T
1004,Die Hard Trilogy,1996,7,30,
1005,Go Vacation,2011,6,26,E10+
1006,Pro Evolution Soccer 2013,2012,1,15,E
1007,Mortal Kombat 3,1994,10,31,
1008,NFL GameDay 99,1998,1,43,
1009,LEGO City Undercover,2013,2,1,
1010,Mario Golf: Toadstool Tour,2003,1,1,E
1011,Tiger Woods 99 PGA Tour Golf,1997,1,7,
1012,Resident Evil: The Umbrella Chronicles,2007,9,13,M
1013,Knockout Kings,1997,10,7,
1014,The Simpsons Skateboarding,2002,1,7,T
1015,NASCAR 98,1996,3,7,
1016,Xevious,1984,7,26,
1017,F1 Race,1984,3,1,
1018,NASCAR 99,1998,3,7,
1019,NBA Live 2000,1998,1,7,
1020,Fight Night Round 4,2009,10,7,T
1021,Super Monkey Ball 2,2002,5,11,E
1022,Pac-Man World 2,2002,9,26,E
1023,Disney Fairies: Tinker Bell,2008,11,33,E
1024,Puzzle & Dragons,2013,4,65,
1025,Dead Space 2,2011,7,7,M
1026,Call of Duty: Modern Warfare: Reflex Edition,2009,7,5,
1027,Simpsons Wrestling,2001,10,7,
1028,Mega Man 2,1988,9,13,
1029,NBA Live 98,1997,1,7,
1030,The Simpsons Game,2007,9,7,T
1031,Football Manager 2012,2011,1,9,E
1032,Ni no Kuni: Wrath of the White Witch,2011,4,26,E10+
1033,Tokyo Xtreme Racer Zero,2000,3,66,E
1034,NFL Blitz,1998,1,39,
1035,Red Faction II,2002,7,29,M
1036,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,1986,2,67,
1037,WWF No Mercy,2000,10,29,
1038,Ice Climber,1985,2,1,
1039,Sonic CD,1993,2,9,
1040,Star Wars: The Force Unleashed II,2010,9,19,T
1041,Pac-Man World,1998,9,26,
1042,Final Fantasy: Crystal Chronicles,2003,4,1,T
1043,Dead Rising 2,2010,9,13,M
1044,Banjo-Tooie,2000,2,1,
1045,Buzz! The BIG Quiz,2006,6,4,
1046,Sonic Rivals 2,2007,3,9,E
1047,Dirge of Cerberus: Final Fantasy VII,2006,7,16,T
1048,Wario Land II,1997,2,1,
1049,WWF WrestleMania 2000,1999,10,29,
1050,Nintendo World Cup,1990,1,1,
1051,Bratz: Forever Diamondz,2006,11,29,E
1052,Resistance 3,2011,7,4,M
1053,Drawn To Life: SpongeBob SquarePants Edition,2008,11,29,E
1054,Disney Sing It: Pop Hits,2009,6,33,E
1055,007: Quantum of Solace,2008,9,5,T
1056,Major League Baseball 2K5,2005,1,3,E
1057,Fight Night 2004,2004,10,7,T
1058,Tom Clancys Splinter Cell: Pandora Tomorrow,2004,9,6,T
1059,Tom Clancys Ghost Recon: Future Soldier,2012,7,6,M
1060,Imagine: Master Chef,2007,8,6,E
1061,Mario Golf,1999,9,1,
1062,Disney Princess,2003,2,29,E
1063,Xenogears,1998,4,10,T
1064,Super Scribblenauts,2010,5,20,E10+
1065,Midway Arcade Treasures,2003,6,39,T
1066,Triple Play 99,1998,1,7,
1067,Super Monkey Ball,2001,5,11,E
1068,New Play Control! Mario Power Tennis,2009,1,1,
1069,Mortal Kombat 4,1998,10,14,
1070,Mario Superstar Baseball,2005,1,1,E
1071,Wall-E,2008,2,29,E
1072,WCW vs the World,1998,10,29,
1073,Battlefield: Bad Company,2008,7,7,T
1074,Homefront,2011,7,29,M
1075,Onimusha 3: Demon Siege,2004,9,13,M
1076,LEGO Battles: Ninjago,2011,12,20,E
1077,Red Dead Revolver,2004,7,3,M
1078,Resident Evil: Outbreak,2003,9,13,M
1079,Tamagotchi,1996,8,26,
1080,Game de Hakken!! Tamagotchi 2,1997,8,26,
1081,4 Nin uchi Mahjong,1984,6,1,
1082,Namco Museum 64,1999,6,26,
1083,Dragon Ball Z,1993,10,26,
1084,Tony Hawks American Wasteland (Weekly american sales),2005,1,5,
1085,The House of the Dead 2 & 3 Return,2008,7,9,
1086,Rise of the Tomb Raider,2015,11,16,M
1087,SingStar Pop,2007,6,4,E10+
1088,Sonic & Sega All-Stars Racing,2010,3,9,
1089,Kirby Super Star,1996,2,1,
1090,My Word Coach,2007,6,6,E
1091,Tiger Woods PGA Tour 2005,2004,1,7,E
1092,NCAA Football 2003,2002,1,7,E
1093,Frogger 2: Swampys Revenge,1999,9,28,E
1094,Yoshis New Island,2014,2,1,E
1095,Kinect Joy Ride,2010,3,2,E
1096,Smarty Pants,2007,6,7,E
1097,SNK vs. Capcom: The Match of the Millennium,2006,10,9,
1098,Disney Princess: Magical Jewels,2007,11,33,E
1099,Classic NES Series: Super Mario Bros.,2004,2,1,E
1100,Triple Play 2000,1999,1,7,
1101,Anno 2070,2011,12,6,T
1102,Hasbro Family Game Night,2008,5,7,E
1103,Sonic Rivals,2006,3,9,E
1104,Metal Gear Rising: Revengeance,2013,9,15,M
1105,Cabelas Big Game Hunter,2002,1,5,T
1106,NBA Live 06 (Weekly american sales),2005,1,7,
1107,SimCity (2013),2013,8,7,E10+
1108,The Legend of Zelda: The Minish Cap,2004,9,1,E
1109,NFL Street,2004,1,7,E
1110,Pro Yakyuu Family Stadium 87,1987,1,26,
1111,Super Metroid,1994,9,1,
1112,Medal of Honor: Warfighter,2012,9,7,M
1113,Tiger Woods PGA Tour 09 All-Play,2008,1,7,E
1114,Resident Evil (Remake),2002,9,13,
1115,Rayman Raving Rabbids,2006,6,6,E
1116,Dragon Quest Monsters: Joker 2,2010,4,16,E
1117,UFC Undisputed 2010,2010,10,29,T
1118,Forza Horizon 2,2014,3,2,E10+
1119,Hello Kitty Party,2007,6,69,E
1120,Knockout Kings 2000,1999,10,7,
1121,Gran Turismo 4 Prologue,2003,3,4,
1122,Twisted Metal: Black,2001,3,4,M
1123,NASCAR 2005: Chase for the Cup,2004,3,7,E
1124,Inazuma Eleven 2,2009,4,1,
1125,LEGO Indiana Jones 2: The Adventure Continues,2009,9,5,E10+
1126,Ridge Racer,2004,3,4,E
1127,2Xtreme,1996,1,4,
1128,Sonic Advance 3,2004,2,29,E
1129,Colin McRae Rally 3,2002,3,34,E
1130,Teenage Mutant Ninja Turtles III: The Manhattan Project,1991,9,15,
1131,Dynasty Warriors 5,2005,9,48,T
1132,Ryse: Son of Rome,2013,9,2,M
1133,Hannah Montana: Spotlight World Tour,2007,9,33,
1134,Injustice: Gods Among Us,2013,10,20,T
1135,Bravely Default: Flying Fairy,2012,4,1,
1136,Paper Mario,2000,4,1,
1137,Deus Ex: Human Revolution,2011,7,16,M
1138,Duke Nukem: Time to Kill,1998,7,3,
1139,Bakugan: Battle Brawlers,2009,9,5,E
1140,Dave Mirra Freestyle BMX 2,2001,1,31,T
1141,Final Fantasy XII: Revenant Wings,2007,4,16,E10+
1142,A Collection of Activision Classic Games for the Atari 2600,1998,6,5,
1143,Star Wars Knights of the Old Republic II: The Sith Lords,2004,4,5,T
1144,The Sims 2,2005,8,7,T
1145,Pocket Monsters Stadium,1998,12,1,
1146,Ridge Racer 7,2006,3,26,E
1147,Tom Clancys Ghost Recon 2,2004,7,6,T
1148,Yokai Watch 3,2016,9,37,
1149,Crash Bandicoot 2: N-Tranced,2003,2,24,E
1150,SingStar Abba,2008,6,4,T
1151,Dragon Quest III: Soshite Densetsu e...,1996,4,25,
1152,Gradius,1986,7,15,
1153,Centipede,1981,7,11,
1154,Dead to Rights,2002,7,7,M
1155,WWE 13,2012,9,29,T
1156,Yoshis Woolly World,2015,2,1,E
1157,Metroid: Other M,2010,9,1,T
1158,Gardening Mama,2009,5,12,E
1159,Hasbro Family Game Night 2,2009,6,7,E
1160,Dance Dance Revolution (Japan),1999,8,15,
1161,Madden NFL 98,1997,1,7,
1162,MotorStorm: Pacific Rift,2008,3,4,T
1163,Samurai Warriors,2004,9,7,T
1164,SaGa Frontier,1997,4,10,
1165,SingStar Party,2004,6,4,
1166,Disney Princess: Enchanted Journey,2007,11,33,E
1167,Crysis 2,2011,9,7,M
1168,Test Drive,2002,3,11,T
1169,Marvel vs. Capcom 3: Fate of Two Worlds,2011,10,13,T
1170,Doom 3,2005,7,5,M
1171,F1 2010,2010,3,34,E
1172,Monster Hunter Freedom,2005,4,13,T
1173,Donkey Kong Jungle Beat,2004,2,1,E10+
1174,Lost Planet: Extreme Condition,2006,7,13,T
1175,Command & Conquer: Red Alert 2,2000,12,7,
1176,Max Payne 2: The Fall of Max Payne,2003,7,3,M
